question,options,right_answer
"2014年(),中共十八届四中全会通过的《中共中央关于全面推进依法治国若干重大问题的決定》提出,全面推进依法治国","['10月15日至18日', '10月18日至20日', '10月20日至23日', '10月23日至25日']",['10月20日至23日']
"在党的思想建设中,既清算“左”又清算“右”的错误的运动是义和团运动.","['正确', '错误']",['错误']
"2004年9月,党的十六届四中全会审议通过的《中共中央关于加强党的执政能力建设的决定》指出,加强党的执政能力建设,必须坚持把党的()放在首位,大力弘扬理论联系实际的学风,增强把马克思主义基本原理同中国具体实际相结合的能力,提高全党的理论思维和战略思维水平.","['反腐倡廉建设', '思想理论建设', '制度建设', '作风建设']",['思想理论建设']
党的中央委员会全体会议选举().,"['中央纪律检查委员会书记', '中央委员会总书记', '中央政治局常务委员会', '中央政治局']","['中央委员会总书记', '中央政治局常务委员会', '中央政治局']"
"1930年到1931年,在红一方面军三次反“围剿”斗争胜利的基础上形成了().","['鄂豫皖革命根据地', '左右江革命根据地', '湘鄂西革命根据地', '中央革命根据地']",['中央革命根据地']
"党的十四大做出三项具有深远意义的决策：一是抓住机遇,加快发展：二是明确我国经济体制改革的目标是建立()体制；三是确立邓小平建设有中国特色社会主义理论在全党的指导地位.","['有计划的商品经济', '计划经济与市场经济相结合的', '社会主义市场经济']",['社会主义市场经济']
"1959年七八月间召开的中央政治局扩大会议和八届八中全会(合称庐山会议),原意是进一步纠正“大跃进”运动以来“左”的错误,后来又转向反右,批判了:()","['林彪', '彭德怀', '高岗', '饶漱石']",['彭德怀']
"“一国两制”的基础是“一个中国”,表现在().","['世界上只有一个中国', '台湾、香港、澳门都是中国不可分割的组成部分', '中国的中央政府在北京', '台湾有自己的军队']","['世界上只有一个中国', '台湾、香港、澳门都是中国不可分割的组成部分', '中国的中央政府在北京']"
"1957年11月17日,毛泽东同志在()向中国留学生讲话时说:“世界是你们的,也是我们的,但是归根结底是你们的.你们青年人朝气蓬勃,正在兴旺时期,好像早晨八、九点钟的太阳.希望寄托在你们身上”.","['贝尔格莱德', '布达佩斯', '莫斯科']",['莫斯科']
"2016年10月13日至17日,应柬埔寨王国国王西哈莫尼、孟加拉人民共和国总统哈米德、印度共和国总理莫迪邀请,国家主席习近平将对柬埔寨、孟加拉国进行国事访问,并出席在印度果阿举行的金砖国家领导人第九次会晤.","['正确', '错误']",['错误']
"1990年,江泽民在全军()工作会议上向部队提出“政治合格,军事过硬,作风优良,纪律严明,保障有力”的五句话总要求.","['军事', '政治', '后勤']",['军事']
"违反有关规定办理因私出国(境)证件、前往港澳通行证,或者未经批准出入国(边)境,情节较轻的,给予警告或者严重謦告处分；情节较重的,给予撤销党內职务处分；情节严重的,给予留党察看处分.","['正确', '错误']",['正确']
"1927年8月,党在八七会议上确定了()的方针.","['建立革命军队', '土地革命和武装起义', '建立革命根据地', '组织城市工人斗争']",['土地革命和武装起义']
"中国共产党自成立以来,始终把()作为自己的初心使命.","['为中国人民谋幸福、为中华民族谋复兴', '为人类谋进步、为世界谋大同', '为国家谋发展、为全球谋和平']",['为中国人民谋幸福、为中华民族谋复兴']
"邓小平在视察南方谈话中指出：社会主义的本质,是解放生产力,发展生产力,消灭剥削,消除两极分化,最终达到社会和谐.","['正确', '错误']",['错误']
"下列选项中,属于党员权利的是().","['行使表决权、选举权,有被选举权', '参加党的有关会议,阅读党的有关文件,接受党的教育和培训', '勇于揭露和纠正违反党的原则的言行', '弘扬中华民族传统美德']","['行使表决权、选举权,有被选举权', '参加党的有关会议,阅读党的有关文件,接受党的教育和培训']"
"(学习二十大)43此题为防刷题而出,正常答题的同学请退出后再次进入答题或选择ACD选项,否则容易被判定为刷题.(请注意:如果在意正确率,请退出再重进;如果不在意正确率,那么请选择ACD选项)","['选它', '1', '选它', '选它']","['1', '选它']"
"党的十三大召开前夕,邓小平强调指出：“社会主义本身是共产主义的初级阶段,而我们中国又处在社会主乂的初级阶段,就是不发达的阶段.一切都要从这个实际出发,根据这个实际来制定规划.“这一论述首次把社会主义初级阶段作为事关全局的基本国情加以把握.","['正确', '错误']",['正确']
《条例》总则适用于有党纪处分规定的所有其他党内法规,"['正确', '错误']",['错误']
新修订的《中国共产党纪律处分条例》是对()的具体化.,"['习总书记讲话精神', '党章规定', '十八大精神', '十八届三中全会精神']",['党章规定']
"1956年,在周恩来、陈毅、李富春等的领导下,组织数百名专家参加,制定了()","['《第二个五年计划》', '《1957年经济计划》', '《1956-1967年科学技术发展远景规划纲要》']",['《1956-1967年科学技术发展远景规划纲要》']
"1935年12月9日,在中国共产党领导下()首先爆发了大规模的学生抗日救亡爱国运动,这次运动史称一二九运动.","['北平', '上海', '南京']",['北平']
"十九大报告指出：要坚持以对话解决争端、以协商化解分歧,统筹应对传统和非传统安全威胁,反对一切形式的恐怖主义.","['正确', '错误']",['正确']
"火箭军是我国战略威慑的核心力量.习近平在2016年9月视察火箭军机关时,明确提出“在提升战略遏制能力上实现新突破”“在提高备战实战化水平上实现新突破”“在加强战略运用上实现新突破”的三方面具体要求.","['正确', '错误']",['正确']
"党必须加强对工会、共产主义青年团、妇女联合会等群团组织的领导,使它们保持和增强(),充分发挥作用.","['A服务性、导向性、广泛性', 'B组织性、纪律性、自觉性', 'C政治性、先进性、群众性']",['C政治性、先进性、群众性']
加强社区治理体系建设的目标是实现政府治理和社会调节、居民自治良性互动.,"['正确', '错误']",['正确']
"党的十大,继续了中共九大的“左”倾错误方针.()()姚文元()在中央政治局结成“四人帮”.","['江青', '张春桥', '周恩来', '王洪文']","['江青', '张春桥', '王洪文']"
"1942年5月,毛泽东在延安召开的文艺工作者座谈会上发表讲话,阐明了革命文艺为人民服务,首先是为工农兵服务的根本方向.","['正确', '错误']",['正确']
"1957年2月,毛泽东在最高国务会议第十一次(扩大)会议上发表《关于正确处理人民内部矛盾的问题》的讲话,指出:社会主义社会的基本矛盾仍然是生产力与生产关系、经济基础与上层建筑之间的矛盾.","['正确', '错误']",['正确']
“五反”运动的的主在内容是(),"['反行贿、反偷税漏税', '反贪污、反官僚主义', '反盗窃国家经济情报', '反偷工减料、反盗骗国家财产']","['反行贿、反偷税漏税', '反盗窃国家经济情报', '反偷工减料、反盗骗国家财产']"
下列各项被写入中共九大党章总纲的是(),"['“林彪作为毛泽东同志的亲密战友和接班人”', '“战无不胜的毛泽东思想万岁！', '我们希望这一次代表大会,能够开成一个团结的大会,胜利的大会,大会以后,在全国取得更大的胜利', '无产阶级文化大革命胜利万岁']",['“林彪作为毛泽东同志的亲密战友和接班人”']
下列古书中不属于“四书”之一的是(),"['《大学》', '《春秋》', '《中庸》', '《论语》']",['《春秋》']
毛泽东同志在《论十大关系》的报告中确定了党关于社会主义建设的一个极为重要的基本方针是(),"['工业化建设和社会主义三大改造', '调动一切积极因素为社会主义事业服务', '从落后的农业国转变为先进的工国', '以农立国']",['调动一切积极因素为社会主义事业服务']
"党章规定,发展党员的“十六字”工作方针是().","['坚持标准,提高质量,优化结构,大力发展', '坚持标准,提高质量,改善结构,加快发展', '坚持标准,保证质量,改善结构,慎重发展']","['坚持标准,提高质量,优化结构,大力发展']"
"《中国共产党第二十次全国代表大会关于十九届中央委员会报告的决议》指出,要全面准确、坚定不移贯彻“一国两制”、“港人治港”、“澳人治澳”、高度自治的方针,坚持(),维护宪法和基本法确定的特别行政区宪制秩序,落实()、()原则.","['依法治港治澳', '“爱国者治港”', '“爱国者治澳”']","['依法治港治澳', '“爱国者治港”', '“爱国者治澳”']"
"加强军史学习教育,繁荣发展强军文化,强化()培育","['战斗精神', '斗争精神', '钉钉子精神', '社会主义法治精神']",['战斗精神']
邓小平提出的我们必须在思想政治上坚持的四项基本原则是().,"['坚持改革开放', '坚持社会主义道路', '坚持党的领导', '坚持马列主义毛泽东思想', '坚持人民民主专政']","['坚持社会主义道路', '坚持党的领导', '坚持马列主义毛泽东思想', '坚持人民民主专政']"
"1945年,党的()确立毛泽东思想为指导思想.","['六大', '六届六中全会', '七大', '八大']",['七大']
"党提出的发展社会主义文艺的方针是“百花齐放,百家争鸣","['正确', '错误']",['正确']
1922年召开的中共二大第一-次明确提出了(),"['实现共产主义的最高纲领', '新民主主义革命总路线', '反帝反封建的民主革命纲领', '土地革命总路线']",['反帝反封建的民主革命纲领']
"党的基本路线是党和国家的生命线,是实现科学发展的政治保证.其中,()是立国之本,是我们党、我们国家生存发展的政治基石.","['以经济建设为中心', '四项基本原则', '改革开放', '自力更生.艰苦创业']",['四项基本原则']
"十一届三中全会以后,党对我国社会主义所处的历史阶段进行了新的探索.之所以能够比较自觉地把探索社会主义发展阶段问题提到日程上来,原因是(),提出了认识社会主义发展阶段问题的迫切需要","['总结新中国成立以来社会主义建设的实践', '文化大革命后中国社会拨乱反正的实践', '实现马克思主义中国化,推进马克思主义理论发展的要求']","['总结新中国成立以来社会主义建设的实践', '文化大革命后中国社会拨乱反正的实践', '实现马克思主义中国化,推进马克思主义理论发展的要求']"
"市委三届二次全会提出的“五抓”是指先抓开放,()","['主抓经济', '主抓工业', '狠抓旅游', '重抓水产', '实抓党建']","['主抓工业', '狠抓旅游', '重抓水产', '实抓党建']"
"毛泽东在七届二中全会上告诫全党:务必使同志们继续地保持团结、奋进、戒骄、戒躁的作风,务必使同志们继续地保持艰苦奋斗的.","['正确', '错误']",['错误']
",坚持和完善按劳分配为主体、多种分配方式并存的分配制度,鼓励一部分地区和一部分人先富起来,逐步消灭贫穷,达到(),在生产发展和社会财富增长的基础上不断满足人民日益增长的物质文化需要,促进人的全面发展.","['同步富裕', '共同致富', '共同富裕', '共同进步']",['共同富裕']
"《中共中央办公庁国务院办公厅关于认真贯彻执行〈国务院关于在对外公务活动中赠送和接受礼品的规定〉的通知》规定,国家领导人、政府部门和地方政府负责人出国访问,根据国际惯例和国别情况,可以酌情赠送礼物.以下说法正确的有()","['对首次访问我国的外宾；如果对方赠礼,可以适当回赠', '对来华帮助建设、免费讲学或者长期工作的外国专家、学者和技术人员离华回国时,可以赠送纪念品', '对再次或者多次访问我国的外宾,包括参加定期磋商、会晤、会议等活动的外宾,可以商对方互相免赠礼品.如果对方坚持赠礼,可以向代表团团长及其夫人、重要成员适当回礼', '对外赠送礼物必须贯彻节约、从简原则礼物应尽量选择具有民族特色的纪念品、传统手工艺品和实用物品,朴素大方,不求奢华']","['对首次访问我国的外宾；如果对方赠礼,可以适当回赠', '对来华帮助建设、免费讲学或者长期工作的外国专家、学者和技术人员离华回国时,可以赠送纪念品', '对再次或者多次访问我国的外宾,包括参加定期磋商、会晤、会议等活动的外宾,可以商对方互相免赠礼品.如果对方坚持赠礼,可以向代表团团长及其夫人、重要成员适当回礼', '对外赠送礼物必须贯彻节约、从简原则礼物应尽量选择具有民族特色的纪念品、传统手工艺品和实用物品,朴素大方,不求奢华']"
"中国共产党抛弃国民党的旗帜,独立竖起工农革命军旗帜开始于().","['八七会议', '南昌起义', '秋收起义', '广州起义']",['秋收起义']
"刘某为A县县委书记,经组织考察拟调任B县任县委书记.考察结束后,他与A县组织部长商量,对该县干部进行了调整,并提拔了15名科级干部.刘某的行为属于()","['违反规定程序推荐、考察、酝酿、讨论決定任免干部', '私自泄露干部任免情况', '在干部选拔任用工作中封官许愿、莒私舞弊', '在工作调动、机构变动时,突击提拔、调整干部']","['在工作调动、机构变动时,突击提拔、调整干部']"
《为人民服务》是毛泽东在纪念()的追悼会上的讲话.,"['张思德', '白求恩', '雷锋', '焦裕禄']",['张思德']
"毛泽东最伟大的历史功绩,是把马克思列宁主义的基本原理同中国具体实际结合起来,领导我们党和人民,找到了一条()的正确道路,完成反帝反封建的任务,结束了中国半殖民地半封建社会的历史,建立了中华人民共和国,确立了社会主义制度.","['民主主义革命', '新民主主义革命', '旧民主主义革命', '无产阶级专政下继续革命']",['新民主主义革命']
"八七会议是中国革命史上一个历史的转折点,这次会议().","['决定举行秋收起义', '总结了大革命失败的经验教训', '确定了土地革命和武装反抗国民党反动派的总方针', '确立了党对军队的绝对领导原则', '批判和纠正了陈独秀右倾机会主义错误']","['决定举行秋收起义', '确定了土地革命和武装反抗国民党反动派的总方针', '批判和纠正了陈独秀右倾机会主义错误']"
"中国决不会以牺牲别国利益为代价来发展自己,也决不放弃自己的正当权益,任何人不要幻想让中国吞下损害自身利益的苦果.","['正确', '错误']",['正确']
"二十大党章指出,充分发挥(&nbsp;)作为第一资源的作用.","['人才', '科技', '创新']",['人才']
"正确处理速度和效益的关系,必须更新发展思路,实现经济增长方式从集约型向粗放型的转变.","['正确', '错误']",['错误']
对党员的纪律处分种类有(),"['警告', '严重警告', '撒销党內职务', '留党察看', '开除党籍']","['警告', '严重警告', '撒销党內职务', '留党察看', '开除党籍']"
"2000年2月,江泽民指出,教育是一个系统工程,要不断提高教育质量和教育水平,不仅要加强对学生的文化知识教育,而且要切实加强对学生的()、品德教育、纪律教育、法制教育.","['科学精神教育', '人文精神教育', '思想政治教育', '文明礼仪教育']",['思想政治教育']
"“没有调查,就没有发言权”,是毛泽东在()中提出的.","['《改造我们的学习》', '《实践论》', '《反对本本主义》']",['《反对本本主义》']
中国共产党党徽为()组成的图案.党旗为旗面缀有金黄色党徽图案的红旗.,"['谷穗和天安门', '镰刀和锤头', '镰刀和斧头']",['镰刀和锤头']
"在20世纪,中国发生了三次历史性的巨变,这三次是().","['孙中山领导的推翻封建专制统治、建立共和政体的辛亥革命', '中国共产党及其领袖毛泽东领导的中华人民共和国的成立和社会主义制度的建立', '以邓小平为核心的第二代中央领导集体领导的改革开放']","['孙中山领导的推翻封建专制统治、建立共和政体的辛亥革命', '中国共产党及其领袖毛泽东领导的中华人民共和国的成立和社会主义制度的建立', '以邓小平为核心的第二代中央领导集体领导的改革开放']"
"中国共产党人追求的共产主义最高理想,只有在()充分发展和高度发达的基础上才能实现.","['经济发展水平', '社会主义社会', '资本主义社会']",['社会主义社会']
"1945年8月9日,毛泽东发出()的声明,号召“中国人民一切抗日力量应举行全国规模的反攻,密切而有效地配合苏联及其他盟国作战.”","['《抗日救国告全体同胞书》', '《对日寇的最后一战》', '《团结起来,夺取抗战的最后胜利》']",['《对日寇的最后一战》']
"必须更好发挥法治()的保障作用,在法治轨道上全面建设社会主义现代化国家.","['固根本', '稳预期', '利长远', '固根基']","['固根本', '稳预期', '利长远']"
"1935年12月,中共中央在()上确定了抗日民族统一战线的策略方针.","['八七会议', '洛川会议', '瓦窑堡会议', '十二月会议']",['瓦窑堡会议']
《中华人民共和国土地改革法》规定土地改革的根本目的是().,"['废除封建剥削的土地制度', '实行农民的土地所有制', '解放农村生产力,为工业化开辟道路', '实行耕者有其田的土地制度']","['解放农村生产力,为工业化开辟道路']"
"党的十八届六中全会提出,建设廉洁政治,坚决反对腐败,必须筑牢拒腐防变的(),着力构建不敢腐、不能腐、不想腐的体制机制.","['思想防线和制度防线', '组织防线和领导防线', '纪律防线和法治防线', '思想防线和纪律防线']",['思想防线和制度防线']
"邓小平指出,“四人帮”败坏党的作风的重要表现就是,弄得我们党内同志不敢讲话,尤其不敢讲(),弄虚作假","['革命理想', '老实话', '大好形势']",['老实话']
党的过渡时期总路线所指的过渡时期是：(),"['从中华人民共和国成立到国民经济恢复', '从国民经济恢复到社会主义改造基本完成', '从中华人民共和国成立到社会主义改造基本完成', '从中华人民共和国成立到党的十一届三中全会召开']",['从中华人民共和国成立到社会主义改造基本完成']
"社会主义教育运动即“四清”运动,它是指()","['清账目、清仓库、清财务、清工分', '清政治、清经济、清组织、清思想', '清贪污盗窃、清投机倒把、清铺张浪费、清官僚主义和分散主义']",['清政治、清经济、清组织、清思想']
"建国初期,中国共产党领导全国人民开展的重要运动是()","['抗美援朝', '土地改革', '镇压反革命', '提倡民主']","['抗美援朝', '土地改革', '镇压反革命']"
"对资本主义工商业的社会主义改造,党采取了()的政策.","['利用、限制、改造', '逐步过渡,和平赎买', '团结、教育、改造']",['利用、限制、改造']
"党的基层组织要密切联系群众,经常了解群众对党员、党的工作的批评和意见,维护群众的()权利和利益,做好群众的思想政治工作.","['正当', '一切', '特定']",['正当']
"坚持和加强党的全面领导,坚持党要管党、全面从严治党,以坚定理想信念宗旨为统领.","['正确', '错误']",['错误']
反对“四风”是指反对形式主义、官僚主义、享乐主义和().,"['奢靡之风', '自由主义', '好人主义']",['奢靡之风']
党的“七大”修改的新党章最突出的两个特点是规定毛泽东思想为党的指导思想和强调群众路线.,"['正确', '错误']",['正确']
()是新中国成立后全国第一个大型防洪水利工程.,"['荆江分洪工程', '杜家台分洪工程', '洪湖分红工程']",['荆江分洪工程']
"2013年12月10日,习近平在中央经济工作会议上指出,中国特色社会主义有很多特点和特征,但最本质的特征是坚持()领导.加强党对()工作的领导,全面提高党领导经济工作水平,是坚持民主集中制的必然要求,也是我们政治制度的优势.党是总揽全局、协调各方的,经济工作是()工作,党的领导当然要在中心工作中得到充分体现,抓住了中心工作这个“牛鼻子”,其他工作就可以更好展开.","['中国共产党', '经济', '中心']","['中国共产党', '经济', '中心']"
"泄露、扩散或者窃取党组织关于干部选拔任用、纪律审查等尚未公开事项或者其他应当保密的内容的,给予警告或者严重警告处分；情节较重的,给予撒销党内职务或者留党察看处分；情节严重的,给予开除党籍处分","['正确', '错误']",['正确']
"党组的任务,主要是负责贯彻执行党的().","['路线', '方针', '政策', '以上都是']",['以上都是']
"1935年12月,在瓦窑堡召开的中共中央政治局扩大会议,确立了()的政策方针.","['全国人民总动员', '全国军事总动员', '抗日民族统一战线', '国共合作']",['抗日民族统一战线']
"1945年8月9日,在抗日战争胜利之际发表《对日寇的最后一战》声明的是()","['毛泽东', '朱德', '彭德怀', '刘伯承']",['毛泽东']
我党提出全面抗战路线的会议是洛川会议.,"['正确', '错误']",['正确']
"党员义务包括：发扬社会主义新风尚,带头实践()和社会主义荣辱观,提倡共产主义道德,弘扬中华民族传统美德,为了保护国家和人民的利益,在一切困难和危险的时刻挺身而出,英勇斗争,不怕牺牲","['“八荣八耻”', '“三严三实”', '社会主义核心价值观']",['社会主义核心价值观']
"北伐战争的胜利进展,促进了工农群众运动的空前高涨.从1926年8月到年1月,湖南农民协会会员由40万人激增到().","['100万人', '150万人', '200万人', '300万人']",['200万人']
"党的基本路线是党和国家的生命线,是实现科学发展的政治保证.其中,()是兴国之要,是我们党、我们国家兴旺发达和长治久安的根本要求.","['以经济建设为中心', '四项基本原则', '改革开放', '自力更生.艰苦创业']",['以经济建设为中心']
中国共产党吸收新党员的主要标准是(),"['是否符合党员条件', '是否代表了先进生产力的发展要求', '是否代表了先进文化的前进方向', '能否自觉地为实现党的路线和纲领而奋斗']","['是否符合党员条件', '能否自觉地为实现党的路线和纲领而奋斗']"
经济是实现民族振兴、赢得国际竞争主动的战略资源.,"['正确', '错误']",['错误']
"第八届海峡论坛6月12日在厦门隆重举行,俞正声强调,我们的对台大政方针是明确的、一贯的.我们将继续(),(),(),(),维护两岸关系和平发展与台海和平稳定.","['继续推进两岸各领域交流合作', '坚決反对“台独”', '坚持“九二共识”政治基础', '坚定维护一个中国原则']","['继续推进两岸各领域交流合作', '坚決反对“台独”', '坚持“九二共识”政治基础', '坚定维护一个中国原则']"
"当前及今后一段时间,中国共产党的最低纲领是()","['实现共产主义的纲领', '完成民主革命的纲领', '向社会主义过渡的纲领']",['向社会主义过渡的纲领']
"中国共产党第二十次全国代表大会的主题是:高举中国特色社会主义伟大旗帜,(),为全面建设社会主义现代化国家、全面推进中华民族伟大复兴而团结奋斗.","['踔厉奋发、勇毅前行', '自信自强、守正创新', '弘扬伟大建党精神', '全面贯彻习近平新时代中国特色社会主义思想']","['踔厉奋发、勇毅前行', '自信自强、守正创新', '弘扬伟大建党精神', '全面贯彻习近平新时代中国特色社会主义思想']"
"毛泽东在党的七届二中全会上提出,务必使同志们保持().","['密切联系群众的作风', '实事求是的作风', '谦虚、谨慎、不骄、不躁的作风', '艰苦奋斗的作风']","['谦虚、谨慎、不骄、不躁的作风', '艰苦奋斗的作风']"
"(学习二十大)18此题为防刷题而出,正常答题的同学请退出后再次进入答题或选择BCD选项,否则容易被判定为刷题.(请注意:如果在意正确率,请退出再重进;如果不在意正确率,那么请选择BCD选项)","['18', '选它', '选它', '选它']","['18', '选它']"
"在现阶段,我国社会的主要矛盾是()和()之间的矛盾.","['人民日益增长的更好生活需要,不协调不公平的发展', '民日益增长的物质文化需要,落后的社会生产', '人民日益增长的美好生活需要,不平衡不充分的发展']","['人民日益增长的美好生活需要,不平衡不充分的发展']"
“工农武装割据”的中心内容是土地革命.,"['正确', '错误']",['正确']
"十八届五中全会提出必须顺应我国经济深度融入世界经济的趋势,奉行互利共贏的开放战略.","['正确', '错误']",['正确']
“三严三实”的根本是(),"['修身', '用权', '律己']",['律己']
"深化农村土地制度改革,赋予农民更加充分的财产权益.保障进城落户农民合法土地权益,鼓励依法自愿.","['有偿转让', '无偿转让', '买卖', '赠予']",['有偿转让']
"(学习二十大)25此题为防刷题而出,正常答题的同学请退出后再次进入答题或选择ABC选项,否则容易被判定为刷题.(请注意:如果在意正确率,请退出再重进;如果不在意正确率,那么请选择ABC选项)","['选它', '选它', '选它', '17']","['选它', '17']"
"1945年,党的()确立了毛泽东思想为全党的指导思想.","['六大', '六届六中全会', '七大', '八大']",['七大']
"()对党章进行了修改,把中国特色社会主义理论体系写入了党章.","['党的十四大', '党的十五大', '党的十六大', '党的十七大']",['党的十七大']
"二十大党章指出,充分发挥()作为第一资源的作用.","['人才', '科技', '创新']",['人才']
"1937年2月,国民党五届三中全会原则上同意了我党提出的团结抗日主张,实际上承认了共产党的合法地位,并在会议文件上第一次写上“抗日”字样.这说明国民党由内战“剿共”、对日妥协向和平、抗日转变,标志着抗日民族统一战线初步形成.","['正确', '错误']",['正确']
"党的一大通过的纲领,表明中国共产党从建党开始就旗帜鲜明地把实现()作为自己的奋斗目标.","['社会主义', '共产主义']","['社会主义', '共产主义']"
"十八大报告中提出,建设中国特色社会主义,总依据是社会主义初级阶段,总布局是四位一体,总任务是实现社会主义现代化和中华民族伟大复兴.","['正确', '错误']",['错误']
"党的地方各级代表大会和基层代表大会的选举,如果发生违反党章的情况,上一级党的委员会在调查核实后,应作出()和采取相应措施的决定,并报再上一级党的委员会审查批准,正式宣布执行.","['选举无效', '选举有效', '推迟选举']",['选举无效']
"1964年12月,在第三届全国人大会议上,周恩来代表党中央提出了().","['1966年将开始执行第三个五年计划', '四个现代化的构想', '“三线建设”的计划']",['四个现代化的构想']
"新时代新征程,经济和社会发展的战略目标是,到(&nbsp;)基本实现社会主义现代化,到(&nbsp;)把我国建成社会主义现代化强国.","['2030年本世纪中叶', '本世纪中叶本世纪末', '2035年本世纪中叶']",['2035年本世纪中叶']
"解放战争时期,人民解放军进行战略决战的三大战役是().","['渡江战役', '辽沈战役', '淮海战役', '平津战役']","['辽沈战役', '淮海战役', '平津战役']"
中国共产党坚持对人民解放军和其他人民武装力量的(),"['绝对领导', '思想引领', '政治指导']",['绝对领导']
“四人帮”这一称谓最先由毛泽东于1974年1月初在对江青等人借“批林批孔”之机把矛头指向周恩来的批评中指出.具体指的是().,"['江青', '张春桥', '王洪文', '陈伯达', '姚文元']","['江青', '张春桥', '王洪文', '姚文元']"
"2006年10月,党的十六届六中全会审议通过的《中共中央关于构建社会主义和谐社会若干重大问题的决定》指出,马克思主义指导思想,()共同理想,以爱国主义为核心的民族精神和以改革创新为核心的时代精神,社会主义荣辱观,构成社会主义核心价值体系的基本内容.","['社会主义现代化', '全面建设小康社会', '社会主义和谐社会', '中国特色社会主义']",['中国特色社会主义']
"弘扬马克思主义学风,推进“两学一做”学习教育常态化制度化,以县处级以上领导干部为重点,在全党开展“不忘初心、牢记使命”主题教育.","['正确', '错误']",['正确']
"1995年1月30日,江泽民在中共中央台湾工作办公室等单位举办的迎新茶话会上,发表《为促进祖国统一大业的完成而继续奋斗》的讲话,就发展两岸关系、推进祖国统一进程提出了六条看法和主张.","['正确', '错误']",['错误']
"坚持总体国家安全观,统筹()和(),坚决维护国家主权、安安全、发展利益.","['国家安全发展利益', '发展民生', '发展安全']",['发展安全']
中国共产党第三次全国代表大会是1923年6月12日在广州召开的.,"['正确', '错误']",['正确']
"为了解决台湾、香港、澳门的问题,实现祖国统一,邓小平尊重历史和现状,从实际出发,创造性地提出()的伟大构想.","['和平统一祖国', '“一个国家,两种制度”', '用谈判方式统一祖国']","['“一个国家,两种制度”']"
"1954年9月20日,一届人大一次会议公布的法律是:()","['《中华人民共和国宪法》', '《土地改革法(草案)》', '《中华人民共和国惩治反革命条例》', '《中华人民共和国婚姻法》']",['《中华人民共和国宪法》']
"必须提高(),增强贯彻落实党的理论和路线方针政策的自觉性和坚定性.","['政治执行力', '政治决断力', '政治领悟力', '政治判断力']","['政治执行力', '政治领悟力', '政治判断力']"
上级党的纪律检查委员会加强对下级纪律检查委员会的(),"['领导', '指导', '审查']",['领导']
我国从新民主主义进入社会主义的标志是：(),"['中华人民共和国的成立', '社会主义改造的完成', '第一部《中华人民共和国宪法》的通过', '党的十一届三中全会']",['社会主义改造的完成']
"党的十八大提出,要大力倡导富强、民主、文明、和谐,倡导自由、公正、法治,倡导爱国、敬业、诚信、友善,积极培育和践行社会主义核心价值观.社会主义核心价值观是()","['社会主义核心价值体系的内核', '社会主义核心价值体系的根本性质', '社会主义核心价值体系的基本特征', '社会主义核心价值体系的理论指导']",['社会主义核心价值体系的内核']
"《中共中央办公厅国务院办公厅关于对党和国家机关工作人员在国内交往中收受礼品实行登记制度的规定》规定,对于收受后应登记、上交的礼品在规定期限內()的,由所在党组织、行政部门或纪检监察机关责令其登记、上交并给予批评教育或者党纪政纪处分.","['不登记', '不如实登记', '不上交']","['不登记', '不如实登记', '不上交']"
"十七大中改革开放以来我们取得一切成绩和进步的根本原因,归结起来就是：","['开辟了中国特色社会主义道路,', '形成了中国特色社会主义理论体系', '弘扬中国优秀传统文化', '坚持四项基本原则']","['开辟了中国特色社会主义道路,', '形成了中国特色社会主义理论体系']"
"“一切从实际出发,理论联系实际,实事求是,在实践中检验真理和发展真理.”这是党章对()的表述.","['A党的思想路线', 'B党的政治路线', 'C党的群众路线']",['A党的思想路线']
"十八届三中全会2013年11月9日在北京召开,会议决定成立()","['中央全面深化改革领导小组', '中央国家安全领导小组', '国家安全委员会', '国家监察委员会']","['中央全面深化改革领导小组', '国家安全委员会']"
()将党的主席制度改为总书记制度.,"['党的十二大', '党的十三大', '党的十四大', '党的十五大']",['党的十二大']
"2017年,习近平在中国共产党第十八届中央纪律检查委员会第七次全体会议上强调,只有(),才能不断从胜利走向新的胜利.","['思想建设', '组织建设', '作风建设', '反腐倡廉建设']",['作风建设']
"关于十八大以来的五年所取得的成就,表述不正确的()","['覆盖城乡居民的社会保障体系全面建立', '人民健康和医疗卫生水平大幅提高', '社会治理体系更加完善', '社会大局保持稳定,国家安全全面加强']",覆盖城乡居民的社会保障体系全面建立
"着力建设资源节约型、环境友好型社会,实行()生态环境保护制度.","['适度宽松的', '最严格的', '比较严格的']",['最严格的']
"从1956年初开始,以毛泽东为主要代表的中国共产党人,对中国的社会主义建设道路进行了艰苦的探索,并取得了()","['消极的成果', '积极的成果', '一定的成绩', '伟大的战果']",['积极的成果']
"生活奢靡、贪图享乐、追求低级趣味,造成不良影响的,给予警告或者严重警告处分；情节严重的,给予撒销党內职务处分.","['正确', '错误']",['正确']
"中国特色社会主义政治发展道路,是近代以来中国人民长期奋斗历史逻辑、理论逻辑、价值逻辑的必然结果,是坚持党的本质属性、践行党的根本宗旨的必然要求.","['正确', '错误']",['错误']
"尤权书记在福建省第十次党代会的报告中指出,改革开放全面深化是福建省在过去五年工作中所取得的突出成绩之一.“如日今日当一切不事事,守前所为而已,则非某之所敢知.＂阐述党员在改革开放工作中应该怎么做.这句话是由政治家()说的.","['司马懿', '诸葛亮', '王安石', '孙权']",['王安石']
