question,options,right_answer
"全党要充分认识这场伟大斗争的、、,发扬斗争精神,提高斗争本领,不断夺取伟大斗争新胜利.","['长期性', '复杂性', '困难性', '艰巨性']","['长期性', '复杂性', '艰巨性']"
"185.坚持党性,核心就是坚持正确政治方向,站稳政治立场,坚定宣传党的理论和路线方针政策.()","['正确', '错误']",['正确']
"109.中法两国企业应继续加强在航空、核能、汽车等传统领域合作,并拓展节能环保、农产品贸易、医疗健康、数字经济等新领域合作.()","['正确', '错误']",['正确']
"持正确义利观,树立、、、可持续的新安全观,谋求开放创新、包容互惠的发展前景.","['共同', '综合', '合作', '一体化']","['共同', '综合', '合作']"
全面深化改革必须以促进社会公平正义、增进人民福祉为出发点和落脚点.(),"['正确', '错误']",['正确']
"打造共建共治共享的社会治理格局,要加强社会心理服务体系建设,培育()的社会心态.","['自尊自信', '理性平和', '积极向上', '优胜劣汰', '谦虚谨慎']","['自尊自信', '理性平和', '积极向上']"
"十九大报告指出,要适应世界新军事革命发展趋势和国家安全需求,提高建设和.","['质量', '效益', '标准', '收益']","['质量', '效益']"
"我们在实践中要始终坚持“一个中心、两个基本点”不动摇,既不偏离“一个中心”,也不偏废“两个基本点”.()","['正确', '错误']",正确
我国社会主义民主是维护人民根本利益的的民主.,"['最权威', '最广泛', '最真实', '最有效', '最管用', '最现实']","['最广泛', '最真实', '最管用']"
"习近平2016年1月5日在重庆召开推动长江经济带发展座谈会,听取有关省市和国务院有关部门对推动长江经济带发展的意见和建议.他强调,长江是中华民族的母亲河,也是中华民族发展的重要支撑.推动长江经济带发展必须从中华民族长远利益考虑,走生态优先、绿色发展之路,使绿水青山产生巨大生态效益、经济效益、政治效益,使母亲河永葆生机活力.","['正确', '错误']",['错误']
"我们要建设的现代化是人与自然和谐共生的现代化,必须坚持()为主的方针","['节约优先', '保护优先', '绿色优先', '自然恢复']","['节约优先', '保护优先', '自然恢复']"
"党员、干部要坚定马克思主义、共产主义信仰,脚踏实地为实现党在现阶段的基本纲领而不懈努力.()","['正确', '错误']",正确
"266.我国改革是从农村起步的,农村改革发展的伟大实践,为实现人民生活从温饱不足到总体小康的历史性跨越、推进社会主义现代化作出了重大贡献,为战胜各种困难和风险、保持社会大局稳定奠定了坚实基础.()","['正确', '错误']",['正确']
"255.推进任何一项重大改革,都要站在人民立场上把握和处理好涉及改革的重大问题,都要从人民利益出发谋划改革思路、制定改革举措.()","['正确', '错误']",正确
"发挥人大及其常委会在立法工作中的主导作用,健全人大组织制度和工作制度,支持和保证人大依法行使,更好发挥人大代表作用,使各级人大及其常委会成为全面担负起宪法法律赋予的各项职责的工作机关,成为同人民群众保持密切联系的代表机关.","['选举权', '检举权', '立法权', '监督权', '决定权', '任免权']","['立法权', '监督权', '决定权', '任免权']"
十九大报告指出：要建设强大的现代化陆军、海军和().,"['第二炮兵', '空军', '火箭军', '战略支援部队', '海军陆战队']","['空军', '火箭军', '战略支援部队']"
"十九大报告指出,我们绝不允许(&nbsp;&nbsp;&nbsp;)在任何时候、以任何形式、把任何一块中国领土从中国分裂出去.","['任何人', '任何组织', '任何国家', '任何政党']","['任何人', '任何组织', '任何政党']"
明确全面推进依法治国总目标是和.,"['建设中国特色社会主义法治体系', '法律面前人人平等', '建设社会主义法治国家', '依法治国和以德治国相结合']","['建设中国特色社会主义法治体系', '建设社会主义法治国家']"
"我们既要有工业化、信息化、城镇化,也要有农业现代化和新农村建设,两个方面要同步发展.()","['正确', '错误']",正确
"在前进道路上,我们一定要按照党的十八大的部署,增强紧迫感和责任感,牢牢把握加强党的行政执法能力建设、先进性和纯洁性建设这条主线.()","['正确', '错误']",['错误']
"171.改革开放任务越繁重,越要加强和改善党的领导,越要确保党始终成为中国特色社会主义事业的坚强领导核心.()","['正确', '错误']",正确
"改革开放以来,我国经济社会发展取得巨大成就,也实现了社会公平正义.()","['正确', '错误']",['错误']
"党现阶段提出和实施的理论和路线方针政策,之所以正确,就是因为它们都是以我国现时代的社会存在为基础的.()","['正确', '错误']",正确
